discovery_id,grounded_statement_id,notice_id,opportunity_title,source_file,source_statement,reason,suggested_context,status,created_at
RDISC-000165,GSTMT-000382,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_1.bin,Safety Management Plan ADD YOUR COMPANY NAME AND DATA Project:__ ADD THE NAME OF YOUR PROJECT HERE Location:____ ADD THE PROJECT LOCATION HERE Date:,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000166,GSTMT-000383,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_1.bin,ADD THE DATE THE MANAGEMENT PLAN WILL BE DELIEVERED SAFETY PLAN:,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000167,GSTMT-000387,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_1.bin,The contractor will follow the more restrictive standard between the Safety and Health Requirements Manual established by the US Army Corps of Engineers (http://www.publications.usace.army.mil/Portals/76/Publications/EngineerManuals/EM_385-1-1.pdf) or the Mexican laws on industrial safety as established by the Ministry of Labor as follows:,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000168,GSTMT-000388,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_1.bin,General Safety Requirements The contractor must demonstrate understanding of his/her responsibilities related to the safety requirements by addressing hazards in preplanning processes and meetings.,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000169,GSTMT-000389,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_2.bin,A1 We may submit diagrams subject to security assessment.,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000170,GSTMT-000391,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_2.bin,"Can the Government please clarify if any generator systems are included under this contract's technical scope, or if these references are administrative errors?",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000171,GSTMT-000393,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_2.bin,"A7 No, there is not any generator system included.",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000172,GSTMT-000394,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_2.bin,"SBU - CONTRACTING AND ACQUISITIONS 19MX5326Q0043 Anti-climb Bi-folding gates Q8 RFP Section 10 - Software, Licenses and Passwords states that copies of software and licenses needed to control or adjust the module must be given to post.",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000173,GSTMT-000395,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_2.bin,"Is the contractor expected to purchase new software licenses within the fixed-price base rate, or will the Embassy provide existing proprietary software tools to our technicians on-site?",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000174,GSTMT-000401,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_3.bin,Embassy in Mexico City requires preventive maintenance services for the Anti-Climb bi-folding gates.,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000175,GSTMT-000402,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_3.bin,These services shall result in all systems being service,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000176,GSTMT-000403,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_4.bin,"ADMINISTERED BY CODE United States Embassy Mexico City United States Embassy Mexico City Facility Management Office Facility Management Office Presa Angostura 225, Irrigación, 11500, Presa Angostura 225, Irrigación, 11500, CDMX, Mexico CDMX, Mexico Ciudad de Mexico.",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000177,GSTMT-000404,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_5.bin,19MX5326Q0043 for Anti-Climb bi-folding gates maintenance The Embassy of the United States of America invites you to submit a quote Anti-Climb bi-folding gates maintenance to be performed at the U.S.,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000178,GSTMT-000405,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_5.bin,"Your quote must be submitted to the address shown on paragraph 3.3.2.2 – Submission Date and Address under Section 3 of the solicitation document on or before 12:00 hours (noon), Mexico City's local time on Friday, June 19, 2026.",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000179,GSTMT-000406,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_5.bin,No quotes will be accepted after this time.,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000180,GSTMT-000407,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_5.bin,"In order for a quote to be considered, you must also complete and submit the following:",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000181,GSTMT-000413,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_5.bin,o Base Year pricing (CLINs 001-002) o Option Year 1 pricing (CLINs 101-102) II o Option Year 2 pricing (CLINs 201-202) o Repair labor rates (Section 1.7.1)  Currency clearly identified per Section 1.4  Value Added Tax (VAT) calculated separately if applicable per Section 1.5 The Embassy intends to conduct a site,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000182,GSTMT-000414,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_6.bin,CONTRACT ID CODE PAGE OF PAGES AMENDMENT OF SOLICITATION/MODIFICATION OF CONTRACT 1 2 2.,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000183,GSTMT-000415,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_6.bin,ADMINISTERED BY (If other than Item 6) CODE 19MX53 8.,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000184,GSTMT-000416,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_6.bin,AMENDMENT OF SOLICITATION NUMBER AMERICAN EMBASSY MEXICO 19MX5326Q0043 PASEO DE LA REFORMA 305 ATTN:,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000185,GSTMT-000419,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_6.bin,"1 (a) By completing items 8 and 15, and returning copies of the amendment;",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000186,GSTMT-000422,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_1.bin,• Are you able to provide photos of the installation area?,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000187,GSTMT-000424,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_1.bin,• Could you please clarify the required size?,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000188,GSTMT-000425,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_1.bin,"In Section 1, the requirement states 2 shades of 20' x 25' each (overall 40' x 25'), while Section 9C refers to a 40' x 40' shade.",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000189,GSTMT-000426,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_1.bin,"2 – 20’x25’ or 1 – 40’x25’ • Additionally, please let us know whether the specifications are flexible or if they are strict, non-negotiable requirements.",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000190,GSTMT-000428,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_1.bin,"The specification document references field connections ""indicated on the drawings"".",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000191,GSTMT-000429,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_1.bin,Can the government provide the official engineering or architectural drawings/schematics for these structures?,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000192,GSTMT-000430,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_1.bin,"Can you clarify if the government requires a poured-in-place concrete footing below grade for surface mounting, or if a direct-bury method is anticipated?",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000193,GSTMT-000431,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_1.bin,"If concrete footings are required, please provide the minimum depth and PSI requirements.",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000194,GSTMT-000432,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_1.bin,The government requires everything specified and the government will be installing the canopy.,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000195,GSTMT-000433,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_2.bin,"All structural shapes shall be cold formed hss astm a500 grade c, unless otherwise noted, typical mechanical properties for hss products:",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000196,GSTMT-000434,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_2.bin,All plate products shall comply with astm a572 grade 50.,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000197,GSTMT-000435,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_2.bin,All steel tubing shall be triple coated for rust protection using the in-line electroplating Coat process.,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000198,GSTMT-000436,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_2.bin,Tubing shall be internally coated with zinc and organic coatings to prevent corrosion As manufactured by allied tube & conduit.,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000199,GSTMT-000437,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_2.bin,"Structural steel shall be detailed, fabricated and erected in accordance with a.i.s.c.",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000200,GSTMT-000438,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_3.bin,"This is a combined synopsis/solicitation for Shade Structure Canopy in accordance with the format in FAR 12.6, as supplemented with additional information included in this notice.",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000201,GSTMT-000440,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_3.bin,"The 164th Airlift Wing located at 4593 Swinnea Memphis, TN 38118, is issuing a combined synopsis/solicitation for a single award contract to be prepared in accordance with the format in FAR 12.6, as supplemented with additional information included in this notice.",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000202,GSTMT-000443,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_3.bin,The Government intends to award a Firm-Fixed Price contract.,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000203,GSTMT-000444,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_3.bin,"If you cannot quote all items requested in this RFQ, please submit quote on what you can provide, as it may be considered if government determines best for the government, however it's the government's intent to award to a vendor who can provide all that is requested.",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000204,GSTMT-000450,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_2.bin,"Statements or comments provided in the questionnaire do not signify an express or implied endorsement of any product, supply, service, or enterprise.",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000205,GSTMT-000451,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_2.bin,"This information shall not be construed as an endorsement by the Government or its employee(s) of the contractor for advertising purposes or in a manner that implies the contractor, its products, or services, are approved, endorsed, or considered by the Government to be superior to other products or services.",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000206,GSTMT-000453,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_2.bin,"DIAR 1452.203-70 Restriction on Endorsements - Department of the interior (JUL 1996) The Contractor shall not refer to contracts awarded by the Department of the Interior in commercial advertising, as defined in FAR 31.205-1, in a manner which states or implies that the product or service provided is approved or endorsed by the Government or is considered by the Government to be superior to other products or services.",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000207,GSTMT-000455,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_3.bin,"ISSUED BY CODE PNN 7.ADMINISTERED BY (If other than Item 6)CODE NPS, NER - NE MABO Boston National Historical Park Charlestown Navy Yard Building I-1 Boston MA 02129-4543 8.",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000208,GSTMT-000456,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_3.bin,AMENDMENT OF SOLICITATION NUMBER (X) 140P4326R0013 9B.,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000209,GSTMT-000457,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_3.bin,THIS ITEM ONLY APPLIES TO AMENDMENTS OF SOLICITATIONS The above numbered solicitation is amended as set forth in Item 14.The hour and date specified for receipt of Offers is extended.,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000210,GSTMT-000463,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_6.bin,"DATE ISSUED PAGE OF PAGES AND AWARD 140P4326R0013 SEALED BID (IFB) INVITATION FOR BID 05/15/2026 1 55 (Construction, Alteration, or Repair) NEGOTIATED (RFP) REQUEST FOR PROPOSAL IMPORTANT - The ""offer"" section on the reverse must be fully completed by offeror.",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000211,GSTMT-000464,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_6.bin,(Include area code) (NO COLLECT CALLS) INFORMATION CALL Samuel McKenzie 0000000000 SOLICITATION NOTE:,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000212,GSTMT-000465,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_6.bin,"THE GOVERNMENT REQUIRES PERFORMANCE OF THE WORK DESCRIBED IN THESE DOCUMENTS (Title, identifying number, date) The National Park Service, Northeast Region, New England Major Acquisition Buying Office, is issuing this Request for Proposal (RFP) for a construction requirement at George Washington Birthplace National Monument at Colonial Beach, Virginia.",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000213,GSTMT-000466,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_6.bin,Detailed Specifications and Drawings and are provided with final solicitation documents.,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000214,GSTMT-000468,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_8.bin,Pre-Proposal Clarifications DRAWING(S):,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000215,GSTMT-000469,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_8.bin,"Please provide any available testing data, commissioning reports, or historical maintenance records for the existing geothermal well field.",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000216,GSTMT-000470,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_9.bin,MBH THOUSAND BRITISH THERMAL ROUND RETURN OR AAV AUTOMATIC AIR VENT UNITS PER HOUR ROUND SUPPLY EXHAUST BALL VALVE AC AIR CONDITIONING MCA MINIMUM CIRCUIT AMPS 2.,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000217,GSTMT-000478,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_1.bin,ORNL is reques*ng a quote for the same or domes*c equivalent of an EcoStruxure Panel Server Advanced (EnerlinX Series).,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000218,GSTMT-000479,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_1.bin,Please provide the following documents in response to this proposal:,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000219,GSTMT-000480,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_1.bin,A firm fixed price quote with your proposed delivery schedule.,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000220,GSTMT-000483,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_1.bin,Provide a completed and signed copy of the following aNached documents:,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000221,GSTMT-000488,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_3.bin,REPRESENTATIONS AND CERTIFICATIONS - ABBREVIATED Offeror (legal business name):,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000222,GSTMT-000490,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_3.bin,"If the items are Trigger List items, provide the following information:",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000223,GSTMT-000491,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_4.bin,"In the event of a conflict between the version or date of a clause set forth in this document and the version or date of a clause set forth in the identified Terms and Condition, the version or date of the clauses set forth in this document shall take precedence.",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000224,GSTMT-000492,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_4.bin,"This document includes clauses that flow-down ORNL’s mandatory US Government regulatory and customer obligations as defined in its contract with DOE to manage and operate Oak Ridge National Laboratory, Contract No.",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000225,GSTMT-000493,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_4.bin,"To the extent that any clause included in this document is inapplicable to the performance of this contract, the parties shall consider such clauses to be self-deleting and shall not impose any obligations upon the Seller.",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000226,GSTMT-000494,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_4.bin,“Government” shall mean Company and/or Government;,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000227,GSTMT-000496,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_5.bin,"DEFINITIONS Unless otherwise indicated, the following terms shall have the meanings below:",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000228,GSTMT-000497,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_5.bin,(a) Government means the United States of America and includes the U.S.,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000229,GSTMT-000498,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_5.bin,"(d) Agreement means Purchase Order, Subcontract, Price Agreement or any supplement and/or modification thereof.",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000230,GSTMT-000499,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_5.bin,"RESOLUTION OF DISPUTES The parties agree that substantive issues presented for mediation, arbitration, dispute, claim, litigation, or other effort at resolution shall be determined in accordance with Federal law.",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000231,GSTMT-000500,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_5.bin,"To the extent there is no Federal law, Tennessee state law shall apply.",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000232,GSTMT-000502,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_5.bin,2.1 ORDER OF PRECEDENCE Any inconsistencies between sections of the Agreement shall be resolved in accor,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000233,GSTMT-000503,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_1.bin,Tony Benson tony.d.benson.civ@us.navy.mil ONLY THE FOLLOWING LIST OF CONTRACTORS MAY SUBMIT A PROPOSAL FOR THIS PROJECT:,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000234,GSTMT-000504,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_1.bin,25-0011 GENERAL REQUIREMENTS NAVFAC Solicitation No.:,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000235,GSTMT-000505,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_1.bin,Use the attached pricing sheet with your proposal.,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000236,GSTMT-000506,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_2.bin,"Report Cover Page AE Design Repair G702 and HP135 Geotechnical Engineering Report MCAS New River & MCB Camp Lejeune, North Carolina November 25, 2025",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000237,GSTMT-000507,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_2.bin,"317-C Pollock Street New Bern, North Carolina 25860 Geotechnical Engineering Report AE Design Repair G702 and HP135",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000238,GSTMT-000508,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_3.bin,"25-0011 BASIS OF DESIGN Final Submittal UNCLASSIFIED//FOR OFFICIAL USE ONLY Repairs BEQ HP135 MBF Architects, P.A.",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000239,GSTMT-000509,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_3.bin,ACI 318-19 Building Code Requirements for Structural Concrete ACI 360R-10 Guide to Design of Slabs-on-Ground ADA/ABA Americans with Disabilities Act (ADA) and Architectural Barrier Act (ABA) Accessibility Guidelines ASCE 7-22 Minimum Design Loads for Buildings and Other Structures ASHRAE 55 – 2023 – Thermal Environmental Conditions for Human Occupancy ASHRAE 62.1 – 2019 – Ventilation for Acceptable Indoor Ai,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000240,GSTMT-000510,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_4.bin,"ACM REMAINS, ADDL SAMPLING, ACM INCLUDES:",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000241,GSTMT-000511,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_4.bin,"ACM REMAINS, ADDL SAMPLING AND CONFIRMATIONS, ACM INCLUDES:",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000242,GSTMT-000512,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_4.bin,FLOOR TILE MASTIC LIGHT FIXTURE HEAT SHIELDS ROOFING SEALANTS FEB06 MATRIX ACM IDENTIFIED INCLUDES:,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000243,GSTMT-000516,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_5.bin,FC 1-300-09N Navy & Marine Corps Design Requirements UFC 1-200-01 DoD Building Code UFC 3-120-01 Design:,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
