discovery_id,grounded_statement_id,notice_id,opportunity_title,source_file,source_statement,reason,suggested_context,status,created_at
OPDISC-000165,GSTMT-000434,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_2.bin,All plate products shall comply with astm a572 grade 50.,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000166,GSTMT-000435,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_2.bin,All steel tubing shall be triple coated for rust protection using the in-line electroplating Coat process.,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000167,GSTMT-000436,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_2.bin,Tubing shall be internally coated with zinc and organic coatings to prevent corrosion As manufactured by allied tube & conduit.,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000168,GSTMT-000437,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_2.bin,"Structural steel shall be detailed, fabricated and erected in accordance with a.i.s.c.",no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000169,GSTMT-000444,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_3.bin,"If you cannot quote all items requested in this RFQ, please submit quote on what you can provide, as it may be considered if government determines best for the government, however it's the government's intent to award to a vendor who can provide all that is requested.",no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000170,GSTMT-000450,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_2.bin,"Statements or comments provided in the questionnaire do not signify an express or implied endorsement of any product, supply, service, or enterprise.",no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000171,GSTMT-000451,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_2.bin,"This information shall not be construed as an endorsement by the Government or its employee(s) of the contractor for advertising purposes or in a manner that implies the contractor, its products, or services, are approved, endorsed, or considered by the Government to be superior to other products or services.",no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000172,GSTMT-000455,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_3.bin,"ISSUED BY CODE PNN 7.ADMINISTERED BY (If other than Item 6)CODE NPS, NER - NE MABO Boston National Historical Park Charlestown Navy Yard Building I-1 Boston MA 02129-4543 8.",no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000173,GSTMT-000456,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_3.bin,AMENDMENT OF SOLICITATION NUMBER (X) 140P4326R0013 9B.,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000174,GSTMT-000457,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_3.bin,THIS ITEM ONLY APPLIES TO AMENDMENTS OF SOLICITATIONS The above numbered solicitation is amended as set forth in Item 14.The hour and date specified for receipt of Offers is extended.,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000175,GSTMT-000464,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_6.bin,(Include area code) (NO COLLECT CALLS) INFORMATION CALL Samuel McKenzie 0000000000 SOLICITATION NOTE:,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000176,GSTMT-000465,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_6.bin,"THE GOVERNMENT REQUIRES PERFORMANCE OF THE WORK DESCRIBED IN THESE DOCUMENTS (Title, identifying number, date) The National Park Service, Northeast Region, New England Major Acquisition Buying Office, is issuing this Request for Proposal (RFP) for a construction requirement at George Washington Birthplace National Monument at Colonial Beach, Virginia.",no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000177,GSTMT-000468,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_8.bin,Pre-Proposal Clarifications DRAWING(S):,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000178,GSTMT-000470,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_9.bin,MBH THOUSAND BRITISH THERMAL ROUND RETURN OR AAV AUTOMATIC AIR VENT UNITS PER HOUR ROUND SUPPLY EXHAUST BALL VALVE AC AIR CONDITIONING MCA MINIMUM CIRCUIT AMPS 2.,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000179,GSTMT-000478,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_1.bin,ORNL is reques*ng a quote for the same or domes*c equivalent of an EcoStruxure Panel Server Advanced (EnerlinX Series).,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000180,GSTMT-000479,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_1.bin,Please provide the following documents in response to this proposal:,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000181,GSTMT-000483,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_1.bin,Provide a completed and signed copy of the following aNached documents:,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000182,GSTMT-000490,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_3.bin,"If the items are Trigger List items, provide the following information:",no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000183,GSTMT-000491,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_4.bin,"In the event of a conflict between the version or date of a clause set forth in this document and the version or date of a clause set forth in the identified Terms and Condition, the version or date of the clauses set forth in this document shall take precedence.",no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000184,GSTMT-000492,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_4.bin,"This document includes clauses that flow-down ORNL’s mandatory US Government regulatory and customer obligations as defined in its contract with DOE to manage and operate Oak Ridge National Laboratory, Contract No.",no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000185,GSTMT-000493,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_4.bin,"To the extent that any clause included in this document is inapplicable to the performance of this contract, the parties shall consider such clauses to be self-deleting and shall not impose any obligations upon the Seller.",no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000186,GSTMT-000494,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_4.bin,“Government” shall mean Company and/or Government;,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000187,GSTMT-000496,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_5.bin,"DEFINITIONS Unless otherwise indicated, the following terms shall have the meanings below:",no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000188,GSTMT-000497,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_5.bin,(a) Government means the United States of America and includes the U.S.,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000189,GSTMT-000498,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_5.bin,"(d) Agreement means Purchase Order, Subcontract, Price Agreement or any supplement and/or modification thereof.",no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000190,GSTMT-000499,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_5.bin,"RESOLUTION OF DISPUTES The parties agree that substantive issues presented for mediation, arbitration, dispute, claim, litigation, or other effort at resolution shall be determined in accordance with Federal law.",no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000191,GSTMT-000500,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_5.bin,"To the extent there is no Federal law, Tennessee state law shall apply.",no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000192,GSTMT-000502,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_5.bin,2.1 ORDER OF PRECEDENCE Any inconsistencies between sections of the Agreement shall be resolved in accor,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000193,GSTMT-000503,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_1.bin,Tony Benson tony.d.benson.civ@us.navy.mil ONLY THE FOLLOWING LIST OF CONTRACTORS MAY SUBMIT A PROPOSAL FOR THIS PROJECT:,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000194,GSTMT-000504,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_1.bin,25-0011 GENERAL REQUIREMENTS NAVFAC Solicitation No.:,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000195,GSTMT-000505,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_1.bin,Use the attached pricing sheet with your proposal.,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000196,GSTMT-000508,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_3.bin,"25-0011 BASIS OF DESIGN Final Submittal UNCLASSIFIED//FOR OFFICIAL USE ONLY Repairs BEQ HP135 MBF Architects, P.A.",no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000197,GSTMT-000510,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_4.bin,"ACM REMAINS, ADDL SAMPLING, ACM INCLUDES:",no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000198,GSTMT-000511,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_4.bin,"ACM REMAINS, ADDL SAMPLING AND CONFIRMATIONS, ACM INCLUDES:",no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000199,GSTMT-000512,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_4.bin,FLOOR TILE MASTIC LIGHT FIXTURE HEAT SHIELDS ROOFING SEALANTS FEB06 MATRIX ACM IDENTIFIED INCLUDES:,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000200,GSTMT-000516,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_5.bin,FC 1-300-09N Navy & Marine Corps Design Requirements UFC 1-200-01 DoD Building Code UFC 3-120-01 Design:,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000201,GSTMT-000517,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_5.bin,Sign Standards UFC 3-120-10 Interior Design UFC 3-190-06 Protective Coatings and Paints INTERIOR BASIS OF DESIGN This Basis of Design Narrative outlines the proposed Structural Interior Design requirements for Repairs to BEQ H,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000202,GSTMT-000518,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_7.bin,30 JUNE 2004 APPENDIX D BUILDING INFORMATION CHECKLIST Use Appendix D as a checklist of required information to be entered into the real property database.,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000203,GSTMT-000519,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_7.bin,Provide this information for each Real Property Facility listed on the DD Form 1354 in a format that allows easy data entry into the real property system.,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000204,GSTMT-000520,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_7.bin,"Normally this information is provided by the A/E electronically, often in XML format or GIS compatible format.",no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000205,GSTMT-000526,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_9.bin,"ECS Southeast, LLC (ECS) is pleased to provide MBF Architects PA with the results of the above referenced Asbestos and Lead-Paint Survey performed for the Repair BEQ HP135 project located at Marine Corps Base Camp Lejeune in Jacksonville, North Carolina.",no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000206,GSTMT-000528,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_9.bin,The workdescribedinthisreportwasperformedbyECSingeneralaccordancewiththeScopeofServices described in ECS Proposal Number 49:50782P and the terms and conditions of the agreement authorizing those services.,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000207,GSTMT-000530,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_9.bin,ECS appreciates this opportunity to provide MBF Architects PA with our services.,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000208,GSTMT-000538,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,Transportation shall be Contractor provided (but contractor provided must be no cost to NARA).,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000209,GSTMT-000539,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_3.bin,EMPLOYMENT STANDARDS ADMINISTRATION By direction of the Secretary of Labor,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000210,GSTMT-000541,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_3.bin,"Washington Counties of King and Snohomish ____________________________________________________________________________________ **Fringe Benefits Required Follow the Occupational Listing** OCCUPATION CODE - TITLE FOOTNOTE RATE 01000 - Administrative Support And Clerical Occupations 01011 - Accounting Clerk I 22.36 01012 - Accounting Clerk II 25.09 01013 - Accounting Clerk III 28.07 01020 - Administrative Assistant 39.00 01035 - Court Reporter 30.10 01041 - Customer Service Representative I 20.05 01042 - Customer Service Representative II 21.88 01043 - Customer Service Representative III 24.56 01051 - Data Entry Operator I 20.28 01052 - Data Entry Operator II 22.13 01060 - Dispatcher, Motor Vehicle 28.38 01070 - Document Preparation Clerk 21.80 01090 - Duplicating Machine Operator 21.80 01111 - General Clerk I 21.05 01112 - General Clerk II 22.98 01113 - General Clerk III 25.79 01120 - Housing Referr",no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000211,GSTMT-000545,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_4.bin,"California Counties of Riverside and San Bernardino ____________________________________________________________________________________ **Fringe Benefits Required Follow the Occupational Listing** OCCUPATION CODE - TITLE FOOTNOTE RATE 01000 - Administrative Support And Clerical Occupations 01011 - Accounting Clerk I 19.89 01012 - Accounting Clerk II 22.32 01013 - Accounting Clerk III 24.97 01020 - Administrative Assistant 36.74 01035 - Court Reporter 51.68 01041 - Customer Service Representative I 17.81 01042 - Customer Service Representative II 19.44 01043 - Customer Service Representative III 21.82 01051 - Data Entry Operator I 19.50 01052 - Data Entry Operator II 21.28 01060 - Dispatcher, Motor Vehicle 23.57 01070 - Document Preparation Clerk 21.55 01090 - Duplicating Machine Operator 21.55 01111 - General Clerk I 17.92 01112 - General Clerk II 19.56 01113 - General Clerk III 21.95 01120 - Hous",no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000212,GSTMT-000549,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_5.bin,"Illinois Counties of Cook, Du Page and McHenry ____________________________________________________________________________________ **Fringe Benefits Required Follow the Occupational Listing** OCCUPATION CODE - TITLE FOOTNOTE RATE 01000 - Administrative Support And Clerical Occupations 01011 - Accounting Clerk I 19.30 01012 - Accounting Clerk II 21.66 01013 - Accounting Clerk III 24.23 01020 - Administrative Assistant 37.66 01035 - Court Reporter 33.31 01041 - Customer Service Representative I 17.99 01042 - Customer Service Representative II 19.63 01043 - Customer Service Representative III 22.03 01051 - Data Entry Operator I 18.06 01052 - Data Entry Operator II 19.71 01060 - Dispatcher, Motor Vehicle 29.26 01070 - Document Preparation Clerk 21.29 01090 - Duplicating Machine Operator 21.29 01111 - General Clerk I 17.84 01112 - General Clerk II 19.47 01113 - General Clerk III 21.85 01120 - Housing Ref",no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000213,GSTMT-000553,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_6.bin,"Colorado Counties of Adams, Arapahoe, Broomfield, Clear Creek, Denver, Douglas, Elbert, Gilpin, Jefferson and Park ____________________________________________________________________________________ **Fringe Benefits Required Follow the Occupational Listing** OCCUPATION CODE - TITLE FOOTNOTE RATE 01000 - Administrative Support And Clerical Occupations 01011 - Accounting Clerk I 22.19 01012 - Accounting Clerk II 24.91 01013 - Accounting Clerk III 27.86 01020 - Administrative Assistant 31.69 01035 - Court Reporter 36.35 01041 - Customer Service Representative I 18.56 01042 - Customer Service Representative II 20.26 01043 - Customer Service Representative III 22.74 01051 - Data Entry Operator I 21.42 01052 - Data Entry Operator II 23.38 01060 - Dispatcher, Motor Vehicle 25.29 01070 - Document Preparation Clerk 22.38 01090 - Duplicating Machine Operator 22.38 01111 - General Clerk I 22.31 01112 - Genera",no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000214,GSTMT-000561,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_8.bin,"Massachusetts Counties of Essex, Middlesex, Norfolk, Plymouth and Suffolk ____________________________________________________________________________________ **Fringe Benefits Required Follow the Occupational Listing** OCCUPATION CODE - TITLE FOOTNOTE RATE 01000 -",no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000215,GSTMT-000580,a3e0948c660849a5815153897d456f7d,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),a3e0948c660849a5815153897d456f7d_3.bin,ORNL is reques*ng a quote for the same or domes*c equivalent of an EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway).,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000216,GSTMT-000585,a3e0948c660849a5815153897d456f7d,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),a3e0948c660849a5815153897d456f7d_3.bin,Provide a completed and signed copy of the following aPached documents:,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000217,GSTMT-000595,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_1.bin,"ISSUED BY CODE JCAS 7.ADMINISTERED BY (If other than Item 6)CODE US Department of Labor Job Corps Acquisition Services 200 Constitution Ave, NW N-4643 Washington DC 20210 8.",no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000218,GSTMT-000596,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_1.bin,AMENDMENT OF SOLICITATION NUMBER (X) 1605AE-26-Q-00005 9B.,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000219,GSTMT-000602,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_2.bin,"If yes, could you please provide us with their award number or even if the customer bought similar services in the past Response:",no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000220,GSTMT-000603,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_2.bin,Is a site visit mandatory or a requirement for proposal submission or award consideration.,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000221,GSTMT-000604,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_2.bin,"No, attendance at the site visit is optional and is not a requirement for proposal submission or award consideration.",no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000222,GSTMT-000608,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_2.bin,Can the government provide a detailed breakdown of the $500.00 per month listed as payment for all required utilities.,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000223,GSTMT-000609,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_2.bin,J of the Performance Work Statement for the temporary utility services at the site and the requirement to include internet service and payment of bill.,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000224,GSTMT-000610,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_3.bin,"If you are unable to quote, please ISSUING OFFICE IN BLOCK 5a ON OR so indicate on this form and return it to the address in Block 5a.",no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000225,GSTMT-000611,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_3.bin,This request does not commit the Government to pay any BEFORE CLOSE OF BUSINESS (Date) costs incurred in the preparation of the submission of this quotation or to contract for supplies or service.,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000226,GSTMT-000612,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_3.bin,Supplies are of domestic origin unless otherwise indicated by quoter.,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000227,GSTMT-000613,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_3.bin,Any representations and/or certifications attac,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000228,GSTMT-000618,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_6.bin,"Georgia Counties of Barrow, Bartow, Butts, Carroll, Cherokee, Clayton, Cobb, Coweta, Dawson, Douglas, Fayette, Forsyth, Fulton, Gwinnett, Haralson, Henry, Morgan, Newton, Paulding, Pickens, Rockdale, Spalding and Walton ____________________________________________________________________________________ **Fringe Benefits Required Follow the Occupational Listing** OCCUPATION CODE - TITLE FOOTNOTE RATE 01000 - Administrative Support And Clerical Occupations 01011 - Accounting Clerk I 19.11 01012 - Accounting Clerk II 21.45 01013 - Accounting Clerk III 23.99 01020 - Administrative Assistant 35.34 01035 - Court Reporter 32.33 01041 - Customer Service Representative I 16.61 01042 - Customer Service Representative II 18.13 01043 - Customer Service Representative III 20.35 01051 - Data Entry Operator I 17.87 01052 - Data Entry Operator II 19.50 01060 - Dispatcher, Motor Vehicle 23.38 01070 - Document Preparation Clerk 18.35 01090 -",no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
OPDISC-000229,GSTMT-000620,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_7.bin,CONTRACT ID CODE PAGE OF PAGES AMENDMENT OF SOLICITATION/MODIFICATION OF CONTRACT 1 5 2.,no_optimized_plu_rule_match,,needs_review,2026-06-24 23:11:06
