reject_id,grounded_statement_id,opportunity_title,reason,source_statement
RREJ-000175,GSTMT-000557,Secure Document Destruction - No Cost,duplicate_statement,"California Counties of Riverside and San Bernardino ____________________________________________________________________________________ **Fringe Benefits Required Follow the Occupational Listing** OCCUPATION CODE - TITLE FOOTNOTE RATE 01000 - Administrative Support And Clerical Occupations 01011 - Accounting Clerk I 19.89 01012 - Accounting Clerk II 22.32 01013 - Accounting Clerk III 24.97 01020 - Administrative Assistant 36.74 01035 - Court Reporter 51.68 01041 - Customer Service Representative I 17.81 01042 - Customer Service Representative II 19.44 01043 - Customer Service Representative III 21.82 01051 - Data Entry Operator I 19.50 01052 - Data Entry Operator II 21.28 01060 - Dispatcher, Motor Vehicle 23.57 01070 - Document Preparation Clerk 21.55 01090 - Duplicating Machine Operator 21.55 01111 - General Clerk I 17.92 01112 - General Clerk II 19.56 01113 - General Clerk III 21.95 01120 - Hous"
RREJ-000176,GSTMT-000558,Secure Document Destruction - No Cost,duplicate_statement,"California Counties of Riverside and San Bernardino ____________________________________________________________________________________ **Fringe Benefits Required Follow the Occupational Listing** OCCUPATION CODE - TITLE FOOTNOTE RATE 01000 - Administrative Support And Clerical Occupations 01011 - Accounting Clerk I 19.89 01012 - Accounting Clerk II 22.32 01013 - Accounting Clerk III 24.97 01020 - Administrative Assistant 36.74 01035 - Court Reporter 51.68 01041 - Customer Service Representative I 17.81 01042 - Customer Service Representative II 19.44 01043 - Customer Service Representative III 21.82 01051 - Data Entry Operator I 19.50 01052 - Data Entry Operator II 21.28 01060 - Dispatcher, Motor Vehicle 23.57 01070 - Document Preparation Clerk 21.55 01090 - Duplicating Machine Operator 21.55 01111 - General Clerk I 17.92 01112 - General Clerk II 19.56 01113 - General Clerk III 21.95 01120 - Hous"
RREJ-000177,GSTMT-000559,Secure Document Destruction - No Cost,duplicate_statement,EMPLOYMENT STANDARDS ADMINISTRATION By direction of the Secretary of Labor
RREJ-000178,GSTMT-000560,Secure Document Destruction - No Cost,duplicate_statement,EMPLOYMENT STANDARDS ADMINISTRATION By direction of the Secretary of Labor
RREJ-000179,GSTMT-000563,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),duplicate_statement,Attachment C- RFP480603 Vendor Name Quote Number Date Line ItemItem Description Part Number Manufacturer Quantity Unit Price Total Price Lead Time Country of Origin 1EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway) or domestic equivalent PAS600LWD-ESX Schneider Electric 37 Total
RREJ-000180,GSTMT-000564,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),duplicate_statement,Attachment C- RFP480603 Vendor Name Quote Number Date Line ItemItem Description Part Number Manufacturer Quantity Unit Price Total Price Lead Time Country of Origin 1EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway) or domestic equivalent PAS600LWD-ESX Schneider Electric 37 Total
RREJ-000181,GSTMT-000565,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),duplicate_statement,Attachment C- RFP480603 Vendor Name Quote Number Date Line ItemItem Description Part Number Manufacturer Quantity Unit Price Total Price Lead Time Country of Origin 1EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway) or domestic equivalent PAS600LWD-ESX Schneider Electric 37 Total
RREJ-000182,GSTMT-000566,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),duplicate_statement,"DEFINITIONS Unless otherwise indicated, the following terms shall have the meanings below:"
RREJ-000183,GSTMT-000567,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),duplicate_statement,(a) Government means the United States of America and includes the U.S.
RREJ-000184,GSTMT-000568,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),duplicate_statement,"(d) Agreement means Purchase Order, Subcontract, Price Agreement or any supplement and/or modification thereof."
RREJ-000185,GSTMT-000569,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),duplicate_statement,"RESOLUTION OF DISPUTES The parties agree that substantive issues presented for mediation, arbitration, dispute, claim, litigation, or other effort at resolution shall be determined in accordance with Federal law."
RREJ-000186,GSTMT-000570,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),duplicate_statement,"To the extent there is no Federal law, Tennessee state law shall apply."
RREJ-000187,GSTMT-000571,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),duplicate_statement,"There shall be no interruption in the performance of the work, and Seller shall proceed diligently with the performance of this Agreement pending final resolution of any dispute arising under this Agreement between the parties hereto or between Seller and its lower-tier subcontractors."
RREJ-000188,GSTMT-000572,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),duplicate_statement,2.1 ORDER OF PRECEDENCE Any inconsistencies between sections of the Agreement shall be resolved in accor
RREJ-000189,GSTMT-000574,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),duplicate_statement,"PR480603 Hello, Poten*al Offeror, Oak Ridge Na*onal Laboratory (ORNL) is invi*ng you to submit a Firm Fixed Price proposal/quote for the following items listed below."
RREJ-000190,GSTMT-000575,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),duplicate_statement,"PR480603 Hello, Poten*al Offeror, Oak Ridge Na*onal Laboratory (ORNL) is invi*ng you to submit a Firm Fixed Price proposal/quote for the following items listed below."
RREJ-000191,GSTMT-000576,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),duplicate_statement,"An award will be made based on the lowest priced, technically acceptable proposal."
RREJ-000192,GSTMT-000577,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),duplicate_statement,"An award will be made based on the lowest priced, technically acceptable proposal."
RREJ-000193,GSTMT-000578,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),duplicate_statement,Firm Fixed Price Small Business Set-Aside:
RREJ-000194,GSTMT-000579,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),duplicate_statement,Firm Fixed Price Small Business Set-Aside:
RREJ-000195,GSTMT-000581,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),duplicate_statement,Please provide the following documents in response to this proposal:
RREJ-000196,GSTMT-000582,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),duplicate_statement,A firm fixed price quote with your proposed delivery schedule.
RREJ-000197,GSTMT-000583,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),duplicate_statement,A firm fixed price quote with your proposed delivery schedule.
RREJ-000198,GSTMT-000584,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),duplicate_statement,A firm fixed price quote with your proposed delivery schedule.
RREJ-000199,GSTMT-000586,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),duplicate_statement,REPRESENTATIONS AND CERTIFICATIONS - ABBREVIATED Offeror (legal business name):
RREJ-000200,GSTMT-000587,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),duplicate_statement,You are required to register in SAM (System for Award Management) and to maintain your registration annually.
RREJ-000201,GSTMT-000588,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),duplicate_statement,"If the items are Trigger List items, provide the following information:"
RREJ-000202,GSTMT-000589,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),duplicate_statement,"In the event of a conflict between the version or date of a clause set forth in this document and the version or date of a clause set forth in the identified Terms and Condition, the version or date of the clauses set forth in this document shall take precedence."
RREJ-000203,GSTMT-000590,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),duplicate_statement,"This document includes clauses that flow-down ORNL’s mandatory US Government regulatory and customer obligations as defined in its contract with DOE to manage and operate Oak Ridge National Laboratory, Contract No."
RREJ-000204,GSTMT-000591,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),duplicate_statement,"To the extent that any clause included in this document is inapplicable to the performance of this contract, the parties shall consider such clauses to be self-deleting and shall not impose any obligations upon the Seller."
RREJ-000205,GSTMT-000592,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),duplicate_statement,“Government” shall mean Company and/or Government;
RREJ-000206,GSTMT-000593,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),duplicate_statement,and “Contracting Officer” shall mean Company’s Procurement Officer Applicable to all UT- Battelle subcontracts based on thresholds defined below 52.203-6 RESTRICTIONS ON SUBCONTRACTOR SALES TO THE GOVERNMENT (JU
RREJ-000207,GSTMT-000594,Atlanta Job Corps Center Caretaker and Security Services,duplicate_statement,CONTRACT ID CODE PAGE OF PAGES AMENDMENT OF SOLICITATION/MODIFICATION OF CONTRACT 1 2 2.
RREJ-000208,GSTMT-000597,Atlanta Job Corps Center Caretaker and Security Services,duplicate_statement,THIS ITEM ONLY APPLIES TO AMENDMENTS OF SOLICITATIONS The above numbered solicitation is amended as set forth in Item 14.The hour and date specified for receipt of Offers is extended.
RREJ-000209,GSTMT-000598,Atlanta Job Corps Center Caretaker and Security Services,duplicate_statement,"Offers must acknowledge receipt of this amendment prior to the hour and date specified in the solicitation or as amended, by one of the following methods:"
RREJ-000210,GSTMT-000599,Atlanta Job Corps Center Caretaker and Security Services,duplicate_statement,"(a) By completing items 8 and 15, and returning copies of the amendment;"
RREJ-000211,GSTMT-000600,Atlanta Job Corps Center Caretaker and Security Services,duplicate_statement,(b) By acknowledging receipt of this amendment on each copy of the offer submitted;
RREJ-000212,GSTMT-000601,Atlanta Job Corps Center Caretaker and Security Services,duplicate_statement,or (c) By separate letter or electronic communication which includes a reference to the solicitation and amendment numbers.
RREJ-000213,GSTMT-000616,Atlanta Job Corps Center Caretaker and Security Services,duplicate_statement,EMPLOYMENT STANDARDS ADMINISTRATION By direction of the Secretary of Labor
RREJ-000214,GSTMT-000617,Atlanta Job Corps Center Caretaker and Security Services,duplicate_statement,EMPLOYMENT STANDARDS ADMINISTRATION By direction of the Secretary of Labor
RREJ-000215,GSTMT-000619,Atlanta Job Corps Center Caretaker and Security Services,duplicate_statement,"Georgia Counties of Barrow, Bartow, Butts, Carroll, Cherokee, Clayton, Cobb, Coweta, Dawson, Douglas, Fayette, Forsyth, Fulton, Gwinnett, Haralson, Henry, Morgan, Newton, Paulding, Pickens, Rockdale, Spalding and Walton ____________________________________________________________________________________ **Fringe Benefits Required Follow the Occupational Listing** OCCUPATION CODE - TITLE FOOTNOTE RATE 01000 - Administrative Support And Clerical Occupations 01011 - Accounting Clerk I 19.11 01012 - Accounting Clerk II 21.45 01013 - Accounting Clerk III 23.99 01020 - Administrative Assistant 35.34 01035 - Court Reporter 32.33 01041 - Customer Service Representative I 16.61 01042 - Customer Service Representative II 18.13 01043 - Customer Service Representative III 20.35 01051 - Data Entry Operator I 17.87 01052 - Data Entry Operator II 19.50 01060 - Dispatcher, Motor Vehicle 23.38 01070 - Document Preparation Clerk 18.35 01090 -"
RREJ-000216,GSTMT-000621,Atlanta Job Corps Center Caretaker and Security Services,duplicate_statement,"ISSUED BY CODE JCAS 7.ADMINISTERED BY (If other than Item 6)CODE US Department of Labor Job Corps Acquisition Services 200 Constitution Ave, NW N-4643 Washington DC 20210 8."
RREJ-000217,GSTMT-000622,Atlanta Job Corps Center Caretaker and Security Services,duplicate_statement,AMENDMENT OF SOLICITATION NUMBER (X) 1605AE-26-Q-00005 9B.
RREJ-000218,GSTMT-000623,Atlanta Job Corps Center Caretaker and Security Services,duplicate_statement,THIS ITEM ONLY APPLIES TO AMENDMENTS OF SOLICITATIONS The above numbered solicitation is amended as set forth in Item 14.The hour and date specified for receipt of Offers is extended.
RREJ-000219,GSTMT-000624,Atlanta Job Corps Center Caretaker and Security Services,duplicate_statement,"Offers must acknowledge receipt of this amendment prior to the hour and date specified in the solicitation or as amended, by one of the following methods:"
RREJ-000220,GSTMT-000625,Atlanta Job Corps Center Caretaker and Security Services,duplicate_statement,"(a) By completing items 8 and 15, and returning 1 copies of the amendment;"
RREJ-000221,GSTMT-000626,Atlanta Job Corps Center Caretaker and Security Services,duplicate_statement,(b) By acknowledging receipt of this amendment on each copy of the offer submitted;
RREJ-000222,GSTMT-000627,Atlanta Job Corps Center Caretaker and Security Services,duplicate_statement,or (c) By separate letter or electronic communication which includes a reference to the solicitation and amendment numbers.
